date,nyse_advancers,nyse_decliners,nyse_ad,nyse_ad_cum,nyse_ad_cum_trend,nyse_mcclellan,nyse_mcclellan_trend,nyse_pct_above_20d,nyse_pct_above_50d,nyse_pct_above_200d,nyse_common_advancers,nyse_common_decliners,nyse_common_ad,nyse_common_ad_cum,nyse_common_ad_cum_trend,nyse_common_mcclellan,nyse_common_mcclellan_trend,nyse_common_pct_above_20d,nyse_common_pct_above_50d,nyse_common_pct_above_200d,nasdaq_advancers,nasdaq_decliners,nasdaq_ad,nasdaq_ad_cum,nasdaq_ad_cum_trend,nasdaq_mcclellan,nasdaq_mcclellan_trend,nasdaq_pct_above_20d,nasdaq_pct_above_50d,nasdaq_pct_above_200d,sp500_advancers,sp500_decliners,sp500_ad,sp500_ad_cum,sp500_ad_cum_trend,sp500_mcclellan,sp500_mcclellan_trend,sp500_pct_above_20d,sp500_pct_above_50d,sp500_pct_above_200d,sp400_advancers,sp400_decliners,sp400_ad,sp400_ad_cum,sp400_ad_cum_trend,sp400_mcclellan,sp400_mcclellan_trend,sp400_pct_above_20d,sp400_pct_above_50d,sp400_pct_above_200d,sp600_advancers,sp600_decliners,sp600_ad,sp600_ad_cum,sp600_ad_cum_trend,sp600_mcclellan,sp600_mcclellan_trend,sp600_pct_above_20d,sp600_pct_above_50d,sp600_pct_above_200d,broad_pct_above_20d,broad_pct_above_50d,broad_pct_above_200d
2023-08-17,462,1106,-644.0,899.0,falling,-159.19825124670638,falling,17.908578584846587,0.0,0.0,341,844,-503.0,1043.0,falling,-116.63025791040548,falling,19.071310116086234,0.0,0.0,676,1502,-826.0,-5173.0,falling,-173.06596072677036,falling,21.937445699391834,0.0,0.0,123,374,-251.0,326.0,falling,-52.21095552276715,falling,15.66265060240964,0.0,0.0,86,307,-221.0,342.0,falling,-43.47365880113722,falling,17.512690355329948,0.0,0.0,182,399,-217.0,275.0,falling,-59.2981558960228,falling,17.88756388415673,0.0,0.0,20.251043233933494,0.0,0.0
2023-08-18,959,585,374.0,1273.0,falling,-119.28961373286873,falling,20.66374452097683,0.0,0.0,739,431,308.0,1351.0,falling,-86.07444868383394,falling,21.475953565505804,0.0,0.0,1211,970,241.0,-4932.0,falling,-132.29137060459786,falling,23.80538662033015,0.0,0.0,303,191,112.0,438.0,falling,-39.65502860307263,falling,17.269076305220885,0.0,0.0,261,128,133.0,475.0,falling,-31.09738635154705,falling,21.573604060913706,0.0,0.0,374,208,166.0,441.0,falling,-43.15926104688289,falling,20.954003407155025,0.0,0.0,22.50318651257135,0.0,0.0
2023-08-21,602,972,-370.0,903.0,falling,-121.7712805898732,falling,19.160926737633062,0.0,0.0,450,743,-293.0,1058.0,falling,-89.56885955169611,falling,19.900497512437813,0.0,0.0,1050,1133,-83.0,-5015.0,falling,-112.96763919711742,falling,24.620060790273556,0.0,0.0,234,262,-28.0,410.0,falling,-35.72143594371845,falling,19.076305220883537,0.0,0.0,190,202,-12.0,463.0,falling,-27.610186475389725,falling,20.558375634517766,0.0,0.0,186,398,-212.0,229.0,falling,-48.04470964563383,falling,19.08006814310051,0.0,0.0,22.332949531594785,0.0,0.0
2023-08-22,628,942,-314.0,589.0,falling,-120.48424934966266,falling,17.59549154664997,0.0,0.0,444,741,-297.0,761.0,falling,-92.30873654595977,falling,17.82752902155887,0.0,0.0,912,1257,-345.0,-5360.0,falling,-108.9810106477361,falling,23.57794181502388,0.0,0.0,195,302,-107.0,303.0,falling,-36.129607040252026,falling,17.8714859437751,0.0,0.0,163,227,-64.0,399.0,falling,-27.090579648898263,falling,18.781725888324875,0.0,0.0,240,337,-97.0,132.0,falling,-46.23154464933773,falling,18.56899488926746,0.0,0.0,21.065920707415685,0.0,0.0
2023-08-23,1229,345,884.0,1473.0,falling,-58.881416392534334,falling,24.420788979336255,0.0,0.0,889,296,593.0,1354.0,falling,-49.6897876933254,falling,23.548922056384743,0.0,0.0,1486,695,791.0,-4569.0,falling,-48.227538184776336,falling,28.745115067303516,0.0,0.0,396,98,298.0,601.0,falling,-16.04794529258698,flat,25.502008032128515,0.0,0.0,333,61,272.0,671.0,falling,-9.71086291400357,flat,27.918781725888326,0.0,0.0,451,132,319.0,451.0,falling,-23.65013085425786,flat,24.531516183986373,0.0,0.0,26.93246812656837,0.0,0.0
2023-08-24,368,1190,-822.0,651.0,falling,-91.21658713222695,falling,18.597370068879147,0.0,0.0,281,892,-611.0,743.0,falling,-73.2021374858564,falling,17.24709784411277,0.0,0.0,568,1615,-1047.0,-5616.0,falling,-87.94218153802191,falling,23.317412071211464,0.0,0.0,90,405,-315.0,286.0,falling,-29.447884771870434,falling,16.46586345381526,0.0,0.0,87,305,-218.0,453.0,falling,-19.302650791098593,flat,17.766497461928935,0.0,0.0,138,444,-306.0,145.0,falling,-35.47477140519329,falling,18.05792163543441,0.0,0.0,21.351674183044196,0.0,0.0
2023-08-25,960,593,367.0,1018.0,falling,-58.957075179003,falling,22.66750156543519,0.0,0.0,749,430,319.0,1062.0,falling,-46.439185871041104,falling,21.641791044776117,0.0,0.0,1181,968,213.0,-5403.0,falling,-58.45849069735675,falling,26.052974381241857,0.0,0.0,375,120,255.0,541.0,falling,-12.257593602798433,flat,26.104417670682732,0.0,0.0,261,129,132.0,585.0,falling,-9.90711617205934,flat,24.111675126903553,0.0,0.0,322,257,65.0,210.0,falling,-26.85746521921712,falling,20.272572402044293,0.0,0.0,24.632758475529336,0.0,0.0
2023-08-28,1249,314,935.0,1953.0,falling,-2.6804070831014997,flat,34.439574201628055,0.0,0.0,926,252,674.0,1736.0,falling,-5.574666311018824,flat,32.172470978441126,0.0,0.0,1329,829,500.0,-4903.0,falling,-18.607642575101238,flat,30.164930555555557,0.0,0.0,411,80,331.0,872.0,falling,6.30139331477212,flat,37.34939759036144,0.0,0.0,333,60,273.0,858.0,flat,5.2256015080795155,flat,37.309644670050766,0.0,0.0,448,132,316.0,526.0,falling,-6.8053811041114045,flat,28.109028960817717,0.0,0.0,31.960487668915224,0.0,0.0
2023-08-29,1335,238,1097.0,3050.0,rising,53.549546174309796,rising,51.221039448966806,48.59110832811522,0.0,986,199,787.0,2523.0,rising,35.04237124435532,rising,47.51243781094527,47.18076285240465,0.0,1572,594,978.0,-3925.0,falling,39.457870782302734,rising,39.84375,37.45659722222222,0.0,435,59,376.0,1248.0,rising,24.387820162721084,flat,56.62650602409639,47.389558232931726,0.0,354,39,315.0,1173.0,rising,20.237947117057843,flat,59.390862944162436,53.80710659898477,0.0,478,98,380.0,906.0,flat,13.573177719824537,flat,43.100511073253834,47.87052810902896,0.0,44.63018388692827,42.14089408490467,0.0
2023-08-30,954,593,361.0,3411.0,rising,64.55840847852491,rising,57.60801502817783,49.84345648090169,0.0,723,449,274.0,2797.0,rising,43.944726497978436,rising,53.81426202321725,48.8391376451078,0.0,1228,953,275.0,-3650.0,rising,53.756595348971615,rising,44.70486111111111,38.36805555555556,0.0,323,169,154.0,1402.0,rising,28.629776016903843,rising,61.044176706827315,50.401606425702816,0.0,248,141,107.0,1280.0,rising,22.572312877149024,flat,65.98984771573603,53.045685279187815,0.0,341,243,98.0,1004.0,rising,16.828979625690646,flat,50.76660988074957,47.87052810902896,0.0,50.05925464912136,43.129977559716096,0.0
2023-08-31,643,922,-279.0,3132.0,rising,41.648193706236206,rising,54.28929242329368,47.83969943644333,0.0,533,648,-115.0,2682.0,rising,31.88651660733631,rising,51.99004975124378,47.51243781094527,0.0,908,1263,-355.0,-4005.0,rising,34.21322187672865,rising,42.53472222222222,36.67534722222222,0.0,184,312,-128.0,1274.0,rising,18.01349939214559,flat,56.827309236947784,46.787148594377506,0.0,198,194,4.0,1284.0,rising,19.305334037641234,flat,63.95939086294417,54.06091370558376,0.0,251,331,-80.0,924.0,rising,10.62854535707772,flat,48.722316865417376,45.4855195911414,0.0,47.45867895794943,41.35206328626292,0.0
2023-09-01,1138,425,713.0,3845.0,rising,71.45171910739818,rising,63.869755792110205,51.90983093299938,0.0,901,283,618.0,3300.0,rising,58.067314567800615,rising,64.8424543946932,53.06799336650083,0.0,1437,736,701.0,-3304.0,rising,70.13257144857728,rising,49.47916666666667,39.71354166666667,0.0,330,166,164.0,1438.0,rising,23.44651538101656,flat,62.24899598393574,48.99598393574297,0.0,318,74,244.0,1528.0,rising,28.41554045967387,rising,77.66497461928934,59.13705583756346,0.0,461,119,342.0,1266.0,rising,26.37403133062828,rising,62.862010221465084,54.00340715502555,0.0,55.499640650357314,44.816004226430586,0.0
2023-09-05,259,1320,-1061.0,2784.0,rising,7.876474729854671,flat,42.517219787100814,38.2592360676268,0.0,196,997,-801.0,2499.0,rising,9.211560251158595,flat,41.708126036484245,39.13764510779436,0.0,625,1576,-951.0,-4255.0,rising,17.892952475264963,flat,40.14756944444444,34.63541666666667,0.0,94,402,-308.0,1130.0,rising,4.374511474596149,flat,47.791164658634536,39.3574297188755,0.0,42,351,-309.0,1219.0,rising,8.412689248213407,flat,49.746192893401016,43.401015228426395,0.0,56,529,-473.0,793.0,rising,-1.045448318639135,flat,32.70868824531516,34.75298126064736,0.0,41.13743132038477,36.14917614659155,0.0
2023-09-06,582,982,-400.0,2384.0,rising,-13.469741586594296,flat,38.44708829054477,35.56668753913588,0.0,437,744,-307.0,2192.0,rising,-7.906167490826135,flat,37.64510779436153,35.90381426202322,0.0,742,1430,-688.0,-4943.0,rising,-13.71138650929339,flat,36.15451388888889,31.510416666666668,0.0,210,287,-77.0,1053.0,rising,-0.4039244227662868,flat,44.17670682730924,37.55020080321285,0.0,164,226,-62.0,1157.0,rising,3.6181880161736455,flat,44.16243654822335,40.35532994923858,0.0,223,360,-137.0,656.0,rising,-7.683876177169582,flat,31.3458262350937,33.04940374787053,0.0,37.11425327973198,33.20849151798943,0.0
2023-09-07,557,1012,-455.0,1929.0,rising,-34.40340782922519,falling,37.507827175954915,33.625547902316846,0.0,420,765,-345.0,1847.0,rising,-24.402293872768947,flat,35.57213930348259,34.16252072968491,0.0,682,1500,-818.0,-5761.0,falling,-47.16453940854433,falling,32.53796095444685,29.370932754880698,0.0,221,275,-54.0,999.0,rising,-3.3374674928973365,flat,44.377510040160644,38.75502008032129,0.0,118,275,-157.0,1000.0,rising,-5.249201477301223,flat,36.80203045685279,37.055837563451774,0.0,180,401,-221.0,435.0,flat,-17.52131261532727,flat,26.916524701873932,29.131175468483818,0.0,34.616798624813725,31.150589157527275,0.0
2023-09-08,798,761,37.0,1966.0,rising,-27.52967542752848,falling,38.19661865998747,34.50219160926737,0.0,594,583,11.0,1858.0,rising,-20.584470459966212,flat,36.73300165837479,34.991708126036485,0.0,959,1200,-241.0,-6002.0,falling,-46.681162440361135,falling,32.1335646140503,29.228100607111884,0.0,270,222,48.0,1047.0,rising,-0.7289594803948969,flat,44.377510040160644,38.35341365461847,0.0,192,199,-7.0,993.0,rising,-5.3045734868357295,flat,38.3248730964467,36.29441624365482,0.0,246,331,-85.0,350.0,flat,-19.04471420687545,flat,26.575809199318567,29.3015332197615,0.0,34.675872644608674,31.439587393653145,0.0
2023-09-11,899,656,243.0,2209.0,rising,-11.21498584694015,flat,41.9536631183469,35.56668753913588,0.0,655,516,139.0,1997.0,rising,-10.817309089720037,flat,40.13266998341625,35.65505804311774,0.0,1095,1098,-3.0,-6005.0,falling,-34.13446932036274,falling,34.50368443866493,29.952319029042044,0.0,305,188,117.0,1164.0,rising,4.954959667696663,flat,49.59839357429719,40.76305220883534,0.0,208,179,29.0,1022.0,rising,-3.525393687553554,flat,40.35532994923858,38.3248730964467,0.0,289,291,-2.0,348.0,flat,-16.10199899661477,flat,28.960817717206133,28.279386712095402,0.0,37.594590747871294,32.28165281591395,0.0
2023-09-12,793,760,33.0,2242.0,flat,-7.709851326302429,flat,44.39574201628053,36.19286161552912,0.0,598,579,19.0,2016.0,flat,-8.412299572710959,flat,43.117744610281925,36.23548922056385,0.0,962,1195,-233.0,-6238.0,falling,-34.73637435616229,falling,35.32726484612051,28.738621586475944,0.0,205,289,-84.0,1080.0,flat,-0.2600642590235358,flat,51.204819277108435,38.35341365461847,0.0,198,193,5.0,1027.0,flat,-3.1865679907295252,flat,44.67005076142132,38.07106598984771,0.0,282,297,-15.0,333.0,flat,-14.155467496858815,flat,31.686541737649065,28.279386712095402,0.0,39.123314723548674,31.858954407262893,0.0
2023-09-13,509,1056,-547.0,1695.0,falling,-33.67441205452567,falling,39.26111458985598,32.31058234189105,0.0,376,810,-434.0,1582.0,falling,-28.963954937804647,falling,38.22553897180762,32.66998341625207,0.0,764,1404,-640.0,-6878.0,falling,-55.42732128999006,falling,31.87527067994803,26.89475963620615,0.0,202,293,-91.0,989.0,flat,-5.067609395074189,flat,46.3855421686747,37.75100401606426,0.0,111,280,-169.0,858.0,falling,-11.580939179991336,flat,37.055837563451774,33.50253807106599,0.0,173,407,-234.0,99.0,falling,-23.370405727083174,flat,27.380952380952383,24.489795918367346,0.0,34.97166653288292,29.165255895085565,0.0
2023-09-14,1357,214,1143.0,2838.0,falling,28.7942605831161,rising,54.97808390732624,41.01440200375704,0.0,1013,172,841.0,2423.0,falling,17.35919949972928,flat,53.482587064676615,40.46434494195688,0.0,1534,646,888.0,-5990.0,falling,3.5590556880371196,flat,41.55844155844156,30.822510822510825,0.0,428,68,360.0,1349.0,flat,13.397277560577873,flat,60.6425702811245,43.77510040160642,0.0,323,69,254.0,1112.0,flat,2.4497781490897754,flat,53.299492385786806,41.62436548223351,0.0,515,67,448.0,547.0,falling,2.967674114710409,flat,44.38775510204081,33.33333333333333,0.0,47.17887827667612,35.091095478799225,0.0
2023-09-15,488,1073,-585.0,2253.0,falling,-4.338995614615769,flat,47.651847213525365,37.820914214151536,0.0,333,849,-516.0,1907.0,falling,-10.97129945367786,flat,44.36152570480928,36.23548922056385,0.0,723,1474,-751.0,-6741.0,falling,-27.975387274189814,falling,36.78061445261792,29.467762873215058,0.0,89,408,-319.0,1030.0,flat,-4.8322304801425044,flat,49.19678714859438,37.75100401606426,0.0,118,274,-156.0,956.0,falling,-6.066207425291324,flat,39.340101522842644,35.786802030456855,0.0,154,426,-272.0,275.0,falling,-10.528105991129632,flat,36.564625850340136,30.952380952380953,0.0,41.29631278677878,32.937499233832895,0.0
2023-09-18,630,935,-305.0,1948.0,falling,-18.646234685603446,flat,43.58171571696931,35.817157169693175,0.0,498,687,-189.0,1718.0,falling,-18.78901956157258,flat,42.12271973466004,34.90878938640133,0.0,738,1461,-723.0,-7464.0,falling,-53.39745907052287,falling,31.501514495889225,26.74167027260926,0.0,241,256,-15.0,1015.0,falling,-5.194298702557713,flat,46.787148594377506,38.35341365461847,0.0,164,226,-62.0,894.0,falling,-8.617044054260706,flat,37.56345177664975,35.025380710659896,0.0,198,381,-183.0,92.0,falling,-17.564357451667213,flat,30.102040816326532,26.02040816326531,0.0,36.52423365396317,30.51508605208225,0.0
2023-09-19,631,939,-308.0,1640.0,falling,-30.935692917869886,falling,40.38822792736381,33.625547902316846,0.0,476,710,-234.0,1484.0,falling,-27.629225156014705,falling,39.13764510779436,32.33830845771145,0.0,897,1263,-366.0,-7830.0,falling,-57.01634316103505,falling,30.35019455252918,26.242974492001732,0.0,193,302,-109.0,906.0,flat,-10.177895539209928,flat,41.967871485943775,35.7429718875502,0.0,147,245,-98.0,796.0,falling,-12.554924151758225,flat,34.177215189873415,32.151898734177216,0.0,246,331,-85.0,7.0,falling,-18.59253066316851,flat,29.421768707482993,24.65986394557823,0.0,34.57531851995287,29.350384747818012,0.0
2023-09-20,536,1020,-484.0,1156.0,falling,-50.08850124186836,falling,36.35794743429287,30.600750938673343,0.0,387,786,-399.0,1085.0,falling,-43.29945481348264,falling,35.791217895608945,29.494614747307374,0.0,661,1511,-850.0,-8680.0,falling,-84.02540734261783,falling,25.842696629213485,24.24373379429559,0.0,172,325,-153.0,753.0,flat,-16.58798135685152,flat,36.34538152610442,33.13253012048193,0.0,128,262,-134.0,662.0,falling,-17.659037014359818,flat,30.886075949367086,30.632911392405067,0.0,161,418,-257.0,-250.0,falling,-27.978656105686284,falling,25.0,20.408163265306122,0.0,30.231572769960138,26.897038160350256,0.0
2023-09-21,235,1339,-1104.0,52.0,falling,-97.21370985267772,falling,23.779724655819777,23.153942428035045,0.0,200,991,-791.0,294.0,falling,-76.0810038965503,falling,24.937862468931236,23.695111847555925,0.0,595,1601,-1006.0,-9686.0,falling,-114.49803018115801,falling,22.28941684665227,20.950323974082075,0.0,37,461,-424.0,329.0,falling,-35.535664824150835,falling,22.48995983935743,22.08835341365462,0.0,44,350,-306.0,356.0,falling,-30.534758326812376,falling,17.72151898734177,22.278481012658226,0.0,103,479,-376.0,-626.0,falling,-41.81390007851054,falling,18.537414965986397,18.367346938775512,0.0,22.911630239657484,21.870349291461906,0.0
2023-09-22,636,926,-290.0,-238.0,falling,-96.31969466565633,falling,22.02753441802253,22.84105131414268,0.0,460,720,-260.0,34.0,falling,-77.17882334309041,falling,22.783761391880695,23.363711681855843,0.0,872,1307,-435.0,-10121.0,falling,-111.42963255720412,falling,21.598272138228943,20.77753779697624,0.0,186,309,-123.0,206.0,falling,-36.50825586457099,falling,18.87550200803213,21.084337349397593,0.0,163,227,-64.0,292.0,falling,-29.290826257325257,falling,16.70886075949367,20.506329113924053,0.0,196,388,-192.0,-818.0,falling,-44.23396417488274,falling,15.816326530612246,16.156462585034014,0.0,21.777504343799,21.63912777661109,0.0
2023-09-25,916,651,265.0,27.0,falling,-67.32371320742476,falling,24.405506883604506,24.780976220275345,0.0,751,435,316.0,350.0,falling,-48.931564853166776,falling,25.43496271748136,25.517812758906377,0.0,1060,1110,-50.0,-10171.0,falling,-88.99900442593747,falling,20.77753779697624,21.079913606911447,0.0,298,197,101.0,307.0,falling,-25.95727992480737,falling,20.682730923694777,23.293172690763054,0.0,273,116,157.0,449.0,falling,-17.03081020662714,flat,20.0,25.569620253164555,0.0,358,223,135.0,-683.0,falling,-29.731949156406557,falling,18.197278911564627,16.49659863945578,0.0,22.29881892053698,22.631844330791893,0.0
2023-09-26,197,1381,-1184.0,-1157.0,falling,-114.6455304945996,falling,16.77096370463079,19.336670838548184,0.0,145,1047,-902.0,-552.0,falling,-85.4355010200162,falling,17.39850869925435,19.96685998342999,0.0,677,1508,-831.0,-11002.0,falling,-108.42582235157482,falling,17.796976241900648,18.142548596112313,0.0,46,451,-405.0,-98.0,falling,-42.106409096685425,falling,11.44578313253012,16.265060240963855,0.0,32,363,-331.0,118.0,falling,-30.863342432247123,falling,11.139240506329113,17.468354430379744,0.0,82,501,-419.0,-1102.0,falling,-44.88406656982738,falling,12.414965986394558,12.585034013605442,0.0,17.366721715243237,18.643299299956002,0.0
2023-09-27,934,640,294.0,-863.0,falling,-80.6324566226611,falling,22.326454033771107,23.20200125078174,0.0,753,440,313.0,-239.0,falling,-55.4691889375724,falling,23.427152317880797,24.668874172185433,0.0,1223,961,262.0,-10740.0,falling,-69.84362256623689,falling,20.207253886010363,19.86183074265976,0.0,245,248,-3.0,-101.0,falling,-35.60338249315775,falling,13.855421686746988,17.8714859437751,0.0,242,152,90.0,208.0,falling,-21.48584077299097,flat,16.455696202531644,22.531645569620252,0.0,391,191,200.0,-902.0,falling,-26.66470662545305,falling,20.203735144312393,17.996604414261462,0.0,21.094859269878224,21.260827118334056,0.0
2023-09-28,1182,394,788.0,-75.0,falling,-26.448116179040397,falling,30.0187617260788,26.454033771106943,0.0,882,307,575.0,336.0,falling,-16.4706461623951,flat,31.374172185430467,27.7317880794702,0.0,1325,850,475.0,-10265.0,falling,-25.856623636941777,falling,24.39550949913644,21.459412780656304,0.0,373,123,250.0,149.0,falling,-17.215277834675803,flat,21.485943775100402,22.48995983935743,0.0,319,72,247.0,455.0,falling,-5.510647650461994,flat,25.569620253164555,27.341772151898734,0.0,473,112,361.0,-541.0,falling,-2.9038303398857366,flat,28.69269949066214,21.052631578947366,0.0,26.758144932263914,23.557925892079982,0.0
2023-09-29,589,970,-381.0,-456.0,falling,-38.43826451884951,falling,24.82801751094434,23.514696685428394,0.0,438,743,-305.0,31.0,falling,-27.044538858806533,falling,26.158940397350992,24.17218543046358,0.0,1102,1064,38.0,-10227.0,falling,-9.968456434209713,flat,25.863557858376513,21.632124352331605,0.0,182,312,-130.0,19.0,falling,-20.40737196250035,flat,15.261044176706829,18.67469879518072,0.0,143,246,-103.0,352.0,falling,-9.324304292447415,flat,22.278481012658226,26.329113924050635,0.0,220,362,-142.0,-683.0,falling,-7.723761964026252,flat,24.448217317487266,16.6383701188455,0.0,25.430159898202884,22.42002509523037,0.0
2023-10-02,270,1308,-1038.0,-1494.0,falling,-81.34765002679205,falling,17.5,17.875,0.0,225,967,-742.0,-711.0,falling,-57.799994419944284,falling,19.106699751861044,18.4449958643507,0.0,620,1575,-955.0,-11182.0,falling,-45.984231193702755,falling,23.53195164075993,19.64594127806563,0.0,113,383,-270.0,-251.0,falling,-30.034575581977833,falling,11.646586345381527,15.261044176706829,0.0,68,327,-259.0,93.0,falling,-20.338359199882717,flat,16.455696202531644,19.746835443037973,0.0,135,451,-316.0,-999.0,falling,-20.50618469284626,flat,19.185059422750424,13.921901528013583,0.0,21.009179393445013,18.90527196007264,0.0
2023-10-03,275,1296,-1021.0,-2515.0,falling,-116.77843638594899,falling,11.625,13.9375,0.0,218,967,-749.0,-1460.0,falling,-84.15690895261736,falling,12.40694789081886,14.309346567411083,0.0,461,1751,-1290.0,-12472.0,falling,-93.29779745710078,falling,16.62348877374784,16.537132987910187,0.0,103,394,-291.0,-542.0,falling,-39.16566179872122,falling,5.8232931726907635,10.441767068273093,0.0,49,346,-297.0,-204.0,falling,-31.553684349740493,falling,9.873417721518987,14.430379746835442,0.0,96,491,-395.0,-1394.0,falling,-35.282625202523135,falling,11.03565365025467,10.865874363327674,0.0,14.547721958110026,15.457560314368843,0.0
2023-10-04,1002,564,438.0,-2077.0,falling,-73.5378665410984,falling,14.24109931292942,13.991255465334165,0.0,770,412,358.0,-1102.0,falling,-50.921286333289714,falling,15.702479338842975,15.454545454545453,0.0,1273,903,370.0,-12102.0,falling,-50.284407625020606,falling,21.070811744386873,18.307426597582037,0.0,377,118,259.0,-283.0,falling,-19.276912205043182,flat,11.422845691382765,13.827655310621243,0.0,293,98,195.0,-9.0,falling,-16.385018931120186,flat,14.936708860759493,17.21518987341772,0.0,397,186,211.0,-1183.0,falling,-17.440068712284244,flat,17.996604414261462,11.714770797962649,0.0,18.212626370880095,16.50114012160658,0.0
2023-10-05,797,773,24.0,-2053.0,falling,-56.89948999104564,falling,16.9893816364772,15.240474703310431,0.0,540,647,-107.0,-1209.0,falling,-45.500222562098145,falling,17.85123966942149,15.78512396694215,0.0,1099,1086,13.0,-12089.0,falling,-31.106537280466938,falling,24.52504317789292,18.436960276338514,0.0,216,281,-65.0,-348.0,falling,-18.375646741423253,flat,14.228456913827655,14.829659318637276,0.0,196,196,0.0,-9.0,falling,-13.083884903544217,flat,18.734177215189874,15.18987341772152,0.0,302,280,22.0,-1161.0,falling,-11.547482569568572,flat,22.58064516129032,12.73344651952462,0.0,21.374313851655188,17.100480289746216,0.0
2023-10-06,1123,439,684.0,-1369.0,falling,-9.389180590795306,flat,23.985009369144286,18.67582760774516,0.0,868,313,555.0,-654.0,falling,-7.537711924918867,flat,26.033057851239672,19.33884297520661,0.0,1410,774,636.0,-11453.0,falling,16.596074550528755,flat,30.72939145446698,21.406991799741046,0.0,400,98,302.0,-46.0,flat,0.836813463678908,flat,26.252505010020037,21.04208416833667,0.0,297,93,204.0,195.0,flat,0.0040041145509555065,flat,28.354430379746837,22.025316455696203,0.0,381,200,181.0,-980.0,flat,1.4984159953011584,flat,27.67402376910017,14.431239388794568,0.0,27.917131759519286,20.268156116906667,0.0
2023-10-09,1061,510,551.0,-818.0,falling,24.629079849372708,flat,31.73016864459713,24.234853216739538,0.0,793,391,402.0,-252.0,falling,17.30792322949403,flat,34.46280991735537,25.785123966942148,0.0,1016,1168,-152.0,-11605.0,falling,17.898827293277463,flat,32.26919758412424,22.303710094909405,0.0,349,145,204.0,158.0,flat,12.359282871722858,flat,35.87174348697395,26.252505010020037,0.0,267,127,140.0,335.0,flat,7.994129204449578,flat,37.721518987341774,27.341772151898734,0.0,396,184,212.0,-768.0,flat,14.19516718828828,flat,35.653650254668925,18.675721561969443,0.0,32.04368108239399,23.111653062790932,0.0
2023-10-10,1168,398,770.0,-48.0,rising,64.5415471264695,rising,41.09931292941911,27.108057464084943,0.0,894,293,601.0,349.0,rising,48.414401670369585,rising,43.05785123966942,27.768595041322314,0.0,1530,653,877.0,-10728.0,flat,70.37318675186121,rising,41.1130284728214,25.53925798101812,0.0,377,120,257.0,415.0,rising,24.799197801241824,flat,46.09218436873748,28.857715430861724,0.0,310,81,229.0,564.0,rising,19.23571551029065,flat,48.35443037974684,30.37974683544304,0.0,438,144,294.0,-474.0,rising,29.07991362235083,rising,46.17996604414261,21.731748726655347,0.0,41.10729933412629,26.194563393256757,0.0
2023-10-11,959,615,344.0,296.0,rising,77.04399891275489,rising,47.847785402370555,31.37866500311915,0.0,678,514,164.0,513.0,rising,52.91836872896634,rising,48.05945499587118,31.461601981833198,0.0,865,1314,-449.0,-11177.0,falling,48.58689815519098,rising,38.99913718723037,25.237273511647974,0.0,304,191,113.0,528.0,rising,28.111329076974332,rising,53.90781563126252,34.46893787575151,0.0,241,151,90.0,654.0,rising,21.801093224233313,flat,53.417721518987335,35.44303797468354,0.0,330,249,81.0,-393.0,rising,31.010972255362553,rising,48.8135593220339,25.08474576271186,0.0,42.71024091508293,27.812959684729677,0.0
2023-10-12,202,1367,-1165.0,-869.0,falling,11.898375195465135,flat,34.373050530255775,25.389893948845916,0.0,147,1039,-892.0,-379.0,falling,3.7046687204217363,flat,34.18662262592898,26.011560693641616,0.0,503,1703,-1200.0,-12377.0,falling,-7.833313085738013,flat,32.614322691975836,22.260569456427955,0.0,87,409,-322.0,206.0,flat,9.052644672340753,flat,41.68336673346693,30.060120240480963,0.0,38,354,-316.0,338.0,flat,3.5854857035331236,flat,37.721518987341774,28.354430379746837,0.0,46,535,-489.0,-882.0,falling,4.006972525310768,flat,33.05084745762712,18.47457627118644,0.0,33.345301229263576,23.56120790109121,0.0
2023-10-13,549,1029,-480.0,-1349.0,falling,-9.610624958794943,flat,30.131004366812224,24.204616344354335,0.0,420,774,-354.0,-733.0,falling,-11.491568130486016,flat,29.72749793559042,24.02972749793559,0.0,775,1406,-631.0,-13008.0,falling,-27.58342713130358,falling,28.515962036238136,20.664365832614322,0.0,211,284,-73.0,133.0,flat,5.162206283017337,flat,38.877755511022045,28.256513026052104,0.0,135,259,-124.0,214.0,flat,-2.4067861551832017,flat,32.40506329113924,25.31645569620253,0.0,153,434,-281.0,-1163.0,falling,-8.70148210651007,flat,24.23728813559322,14.745762711864408,0.0,29.193944690573307,22.150536438500396,0.0
2023-10-16,1366,213,1153.0,-196.0,rising,53.69723303410669,rising,45.601996257018094,30.006238303181537,0.0,1042,151,891.0,158.0,rising,37.823107202640294,rising,45.00412881915772,30.470685383980182,0.0,1557,628,929.0,-12079.0,falling,33.668142495394335,rising,37.92062122519413,24.762726488352026,0.0,455,43,412.0,545.0,rising,26.060070428730732,rising,56.312625250501,34.46893787575151,0.0,368,27,341.0,555.0,rising,15.731855336390254,flat,49.87341772151899,33.92405063291139,0.0,534,51,483.0,-680.0,rising,18.676296593815668,flat,44.06779661016949,21.694915254237287,0.0,41.14296213254005,26.96238248081106,0.0
